,NOMBRE,PRECIO (€),LINK,PRODUCTO,PALETA,TIENDA
43,Barra de Labios Lustreglass,25.0,https://www.primor.eu/mac/82676-barra-de-labios-lustreglass.html#/mac_barra_de_labios-hug_me,PINTALABIOS,VERANO,PRIMOR
44,Barra de Labios Lustreglass,25.0,https://www.primor.eu/mac/82676-barra-de-labios-lustreglass.html#/mac_barra_de_labios-cockney,PINTALABIOS,VERANO,PRIMOR
45,Barra de Labios Mini Lipstick,16.0,https://www.primor.eu/mac/82587-barra-de-labios-mini-lipstick.html#/mac_barra_de_labios-wihrl,PINTALABIOS,VERANO,PRIMOR
46,Barra de Labios Mini Lipstick,16.0,https://www.primor.eu/mac/82587-barra-de-labios-mini-lipstick.html#/mac_barra_de_labios-velvet_teddy,PINTALABIOS,VERANO,PRIMOR
47,Barra de Labios Líquida Retro Matte,28.0,https://www.primor.eu/mac/82555-barra-de-labios-liquida-retro-matte.html#/mac_barra_de_labios-carnivorous,PINTALABIOS,VERANO,PRIMOR
48,Barra de Labios Líquida Retro Matte,28.0,https://www.primor.eu/mac/82555-barra-de-labios-liquida-retro-matte.html#/mac_barra_de_labios-burnt_spice,PINTALABIOS,VERANO,PRIMOR
49,Barra de Labios Líquida Retro Matte,28.0,https://www.primor.eu/mac/82555-barra-de-labios-liquida-retro-matte.html#/mac_barra_de_labios-metall_gemzroses,PINTALABIOS,VERANO,PRIMOR
50,Barra de Labios Líquida Retro Matte,28.0,https://www.primor.eu/mac/82555-barra-de-labios-liquida-retro-matte.html#/mac_barra_de_labios-topped_with_brandy,PINTALABIOS,VERANO,PRIMOR
51,Barra de Labios Líquida Retro Matte,28.0,https://www.primor.eu/mac/82555-barra-de-labios-liquida-retro-matte.html#/mac_barra_de_labios-quite_the_standout,PINTALABIOS,VERANO,PRIMOR
52,Barra de Labios Líquida Retro Matte,28.0,https://www.primor.eu/mac/82555-barra-de-labios-liquida-retro-matte.html#/mac_barra_de_labios-lady_be_good,PINTALABIOS,VERANO,PRIMOR
53,Barra de Labios Líquida Retro Matte,28.0,https://www.primor.eu/mac/82555-barra-de-labios-liquida-retro-matte.html#/mac_barra_de_labios-high_drama,PINTALABIOS,VERANO,PRIMOR
54,Barra de Labios Líquida Retro Matte,28.0,https://www.primor.eu/mac/82555-barra-de-labios-liquida-retro-matte.html#/mac_barra_de_labios-feels_so_grand,PINTALABIOS,VERANO,PRIMOR
55,Barra de Labios Líquida Retro Matte,28.0,https://www.primor.eu/mac/82555-barra-de-labios-liquida-retro-matte.html#/mac_barra_de_labios-fashion_legacy,PINTALABIOS,VERANO,PRIMOR
56,Barra de Labios Líquida Retro Matte,28.0,https://www.primor.eu/mac/82555-barra-de-labios-liquida-retro-matte.html#/mac_barra_de_labios-dance_with_me,PINTALABIOS,VERANO,PRIMOR
57,Lippy Pal Swirl Gloss LipSmacker,3.99,https://www.primor.eu/lip-smacker/64874-lippy-pal-swirl-gloss-lipsmacker.html#/modelos-sloth,PINTALABIOS,VERANO,PRIMOR
58,Lippy Pal Swirl Gloss LipSmacker,3.99,https://www.primor.eu/lip-smacker/64874-lippy-pal-swirl-gloss-lipsmacker.html#/modelos-unicornio,PINTALABIOS,VERANO,PRIMOR
59,Máscara + Labios Lashes Estuche,48.0,https://www.primor.eu/mac/87316-mascara-labios-lashes-estuche.html#/tonos-rojo,PINTALABIOS,VERANO,PRIMOR
0,Labial Líquido Shimmer Bomb Gloss,5.99,https://www.primor.eu/revolution/81092-labial-liquido-matte-bomb.html#/revolution_shimmer_bomb-starlight,PINTALABIOS,OTOÑO,PRIMOR
1,Labial Líquido Shimmer Bomb Gloss,5.99,https://www.primor.eu/revolution/81092-labial-liquido-matte-bomb.html#/revolution_shimmer_bomb-glimmer,PINTALABIOS,OTOÑO,PRIMOR
2,Labial Líquido Shimmer Bomb Gloss,5.99,https://www.primor.eu/revolution/81092-labial-liquido-matte-bomb.html#/revolution_shimmer_bomb-daydream,PINTALABIOS,OTOÑO,PRIMOR
3,Labial Líquido Shimmer Bomb Gloss,5.99,https://www.primor.eu/revolution/81092-labial-liquido-matte-bomb.html#/revolution_shimmer_bomb-sparkle,PINTALABIOS,OTOÑO,PRIMOR
4,Barra de Labios Soft Glamour Satin Kiss,5.99,https://www.primor.eu/revolution/77998-barra-de-labios-soft-glamour-satin-kiss.html#/satin_kiss_revolution-rose,PINTALABIOS,OTOÑO,PRIMOR
5,Barra de Labios Mattex Cream Lipstick,12.95,https://www.primor.eu/krash-kosmetics/81602-barra-de-labios-mattex-cream-lipstick.html#/krash_mattex_cream_lipstick-exxxpensive,PINTALABIOS,OTOÑO,PRIMOR
6,Barra de Labios Mattex Cream Lipstick,12.95,https://www.primor.eu/krash-kosmetics/81602-barra-de-labios-mattex-cream-lipstick.html#/krash_mattex_cream_lipstick-kings_united,PINTALABIOS,OTOÑO,PRIMOR
7,Barra de Labios Mattex Cream Lipstick,12.95,https://www.primor.eu/krash-kosmetics/81602-barra-de-labios-mattex-cream-lipstick.html#/krash_mattex_cream_lipstick-fck_buddy,PINTALABIOS,OTOÑO,PRIMOR
8,Barra de Labios Mattex Cream Lipstick,12.95,https://www.primor.eu/krash-kosmetics/81602-barra-de-labios-mattex-cream-lipstick.html#/krash_mattex_cream_lipstick-queens_united,PINTALABIOS,OTOÑO,PRIMOR
9,Barra de Labios Mattex Cream Lipstick,12.95,https://www.primor.eu/krash-kosmetics/81602-barra-de-labios-mattex-cream-lipstick.html#/krash_mattex_cream_lipstick-fcking_basic,PINTALABIOS,OTOÑO,PRIMOR
10,Barra de Labios Mattex Cream Lipstick,12.95,https://www.primor.eu/krash-kosmetics/81602-barra-de-labios-mattex-cream-lipstick.html#/krash_mattex_cream_lipstick-bad_bitch_sht,PINTALABIOS,OTOÑO,PRIMOR
11,Barra de Labios Mattex Cream Lipstick,12.95,https://www.primor.eu/krash-kosmetics/81602-barra-de-labios-mattex-cream-lipstick.html#/krash_mattex_cream_lipstick-nasty_girl,PINTALABIOS,OTOÑO,PRIMOR
12,Barra de Labios Mattex Cream Lipstick,12.95,https://www.primor.eu/krash-kosmetics/81602-barra-de-labios-mattex-cream-lipstick.html#/krash_mattex_cream_lipstick-feminine_boy,PINTALABIOS,OTOÑO,PRIMOR
13,Barra de Labios Soft Glamour Satin Kiss,5.99,https://www.primor.eu/revolution/77998-barra-de-labios-soft-glamour-satin-kiss.html#/satin_kiss_revolution-white_wedding,PINTALABIOS,OTOÑO,PRIMOR
14,Barra de Labios Soft Glamour Satin Kiss,5.99,https://www.primor.eu/revolution/77998-barra-de-labios-soft-glamour-satin-kiss.html#/satin_kiss_revolution-chauffeur,PINTALABIOS,OTOÑO,PRIMOR
15,Friends X Revolution Barra de labios Satin Kiss,6.99,https://www.primor.eu/revolution/67119-friends-x-revolution-barra-de-labios-satin-kiss.html#/friends_x_revolution_labiales-barra_labios_phoebe,PINTALABIOS,OTOÑO,PRIMOR
16,Labial Líquido Matte Bomb,6.99,https://www.primor.eu/revolution/81090-labial-liquido-matte-bomb.html#/revolution_matte_bomb-nude_magnet,PINTALABIOS,OTOÑO,PRIMOR
17,Labial Líquido Matte Bomb,6.99,https://www.primor.eu/revolution/81090-labial-liquido-matte-bomb.html#/revolution_matte_bomb-clueless_fuchsia,PINTALABIOS,OTOÑO,PRIMOR
18,Labial Líquido Matte Bomb,6.99,https://www.primor.eu/revolution/81090-labial-liquido-matte-bomb.html#/revolution_matte_bomb-fancy_pink,PINTALABIOS,OTOÑO,PRIMOR
19,Labial Líquido Matte Bomb,6.99,https://www.primor.eu/revolution/81090-labial-liquido-matte-bomb.html#/revolution_matte_bomb-nude_allure,PINTALABIOS,OTOÑO,PRIMOR
20,Revolution x Bratz Lip Crayon,7.99,https://www.primor.eu/revolution/73898-revolution-x-bratz-lip-crayon.html#/revolution_x_bratz_lip_crayon-yasmin,PINTALABIOS,OTOÑO,PRIMOR
21,Revolution x Bratz Lip Crayon,7.99,https://www.primor.eu/revolution/73898-revolution-x-bratz-lip-crayon.html#/revolution_x_bratz_lip_crayon-jade,PINTALABIOS,OTOÑO,PRIMOR
22,Barra de Labios Satin Kiss,5.99,https://www.primor.eu/revolution/81085-barra-de-labios-satin-kiss.html#/revolution_satin_kiss-rosa,PINTALABIOS,OTOÑO,PRIMOR
23,DC Mad Love Lipstick Barra de Labios,6.99,https://www.primor.eu/revolution/80496-dc-mad-lovelipstick.html#/dc_mad_love_lipstick-rojo_apagado,PINTALABIOS,OTOÑO,PRIMOR
24,Thisiseverything Aceite Labial,6.9,https://www.primor.eu/nyx-professional-makeup/56915-thisiseverything-aceite-labial.html#/nyx_thisiseverything-sheer,PINTALABIOS,OTOÑO,PRIMOR
25,Powder Puff Lippie Lip Cream Labial,9.5,https://www.primor.eu/nyx-professional-makeup/56894-powder-puff-lippie-lip-cream-labial.html#/nyx_powder_puff_lippie_lip_cream_labial-crushing_hard,PINTALABIOS,OTOÑO,PRIMOR
26,Powder Puff Lippie Lip Cream Labial,9.5,https://www.primor.eu/nyx-professional-makeup/56894-powder-puff-lippie-lip-cream-labial.html#/nyx_powder_puff_lippie_lip_cream_labial-teacher_s_pet,PINTALABIOS,OTOÑO,PRIMOR
27,Powder Puff Lippie Lip Cream Labial,9.5,https://www.primor.eu/nyx-professional-makeup/56894-powder-puff-lippie-lip-cream-labial.html#/nyx_powder_puff_lippie_lip_cream_labial-squad_goal,PINTALABIOS,OTOÑO,PRIMOR
28,Powder Puff Lippie Lip Cream Labial,9.5,https://www.primor.eu/nyx-professional-makeup/56894-powder-puff-lippie-lip-cream-labial.html#/nyx_powder_puff_lippie_lip_cream_labial-prank_call,PINTALABIOS,OTOÑO,PRIMOR
29,Powder Puff Lippie Lip Cream Labial,9.5,https://www.primor.eu/nyx-professional-makeup/56894-powder-puff-lippie-lip-cream-labial.html#/nyx_powder_puff_lippie_lip_cream_labial-moody,PINTALABIOS,OTOÑO,PRIMOR
30,Powder Puff Lippie Lip Cream Labial,9.5,https://www.primor.eu/nyx-professional-makeup/56894-powder-puff-lippie-lip-cream-labial.html#/nyx_powder_puff_lippie_lip_cream_labial-cool_intentions,PINTALABIOS,OTOÑO,PRIMOR
31,Powder Puff Lippie Lip Cream Labial,9.5,https://www.primor.eu/nyx-professional-makeup/56894-powder-puff-lippie-lip-cream-labial.html#/nyx_powder_puff_lippie_lip_cream_labial-best_buds,PINTALABIOS,OTOÑO,PRIMOR
32,Pintalabios cremoso Soft Matte Lip Cream,6.9,https://www.primor.eu/nyx-professional-makeup/56911-labial-cremoso-mate-suave.html#/nyx_cremoso_mate_suave-montreal,PINTALABIOS,OTOÑO,PRIMOR
33,Pintalabios cremoso Soft Matte Lip Cream,6.9,https://www.primor.eu/nyx-professional-makeup/56911-labial-cremoso-mate-suave.html#/nyx_cremoso_mate_suave-los_angeles,PINTALABIOS,OTOÑO,PRIMOR
34,Pintalabios cremoso Soft Matte Lip Cream,6.9,https://www.primor.eu/nyx-professional-makeup/56911-labial-cremoso-mate-suave.html#/nyx_cremoso_mate_suave-leon,PINTALABIOS,OTOÑO,PRIMOR
35,Pintalabios cremoso Soft Matte Lip Cream,6.9,https://www.primor.eu/nyx-professional-makeup/56911-labial-cremoso-mate-suave.html#/nyx_cremoso_mate_suave-monte_carlo,PINTALABIOS,OTOÑO,PRIMOR
36,Pintalabios cremoso Soft Matte Lip Cream,6.9,https://www.primor.eu/nyx-professional-makeup/56911-labial-cremoso-mate-suave.html#/nyx_cremoso_mate_suave-madrid,PINTALABIOS,OTOÑO,PRIMOR
37,Pintalabios cremoso Soft Matte Lip Cream,6.9,https://www.primor.eu/nyx-professional-makeup/56911-labial-cremoso-mate-suave.html#/nyx_cremoso_mate_suave-beijing,PINTALABIOS,OTOÑO,PRIMOR
38,Pintalabios cremoso Soft Matte Lip Cream,6.9,https://www.primor.eu/nyx-professional-makeup/56911-labial-cremoso-mate-suave.html#/nyx_cremoso_mate_suave-toulouse,PINTALABIOS,OTOÑO,PRIMOR
39,Pintalabios cremoso Soft Matte Lip Cream,6.9,https://www.primor.eu/nyx-professional-makeup/56911-labial-cremoso-mate-suave.html#/nyx_cremoso_mate_suave-shanghai,PINTALABIOS,OTOÑO,PRIMOR
40,Pintalabios cremoso Soft Matte Lip Cream,6.9,https://www.primor.eu/nyx-professional-makeup/56911-labial-cremoso-mate-suave.html#/nyx_cremoso_mate_suave-san_francisco,PINTALABIOS,OTOÑO,PRIMOR
41,Labial Líquido My Crazy Makeup,12.95,https://www.primor.eu/krash-kosmetics/78156-labial-liquido-mycrazymakeup-x-krash.html#/krash_labiales-buffy,PINTALABIOS,OTOÑO,PRIMOR
42,Pintalabios cremoso Soft Matte Lip Cream,6.9,https://www.primor.eu/nyx-professional-makeup/56911-labial-cremoso-mate-suave.html#/nyx_cremoso_mate_suave-transylvania,PINTALABIOS,OTOÑO,PRIMOR
43,Pintalabios cremoso Soft Matte Lip Cream,6.9,https://www.primor.eu/nyx-professional-makeup/56911-labial-cremoso-mate-suave.html#/nyx_cremoso_mate_suave-prague,PINTALABIOS,OTOÑO,PRIMOR
44,Pintalabios cremoso Soft Matte Lip Cream,6.9,https://www.primor.eu/nyx-professional-makeup/56911-labial-cremoso-mate-suave.html#/nyx_cremoso_mate_suave-cannes,PINTALABIOS,OTOÑO,PRIMOR
45,Pintalabios cremoso Soft Matte Lip Cream,6.9,https://www.primor.eu/nyx-professional-makeup/56911-labial-cremoso-mate-suave.html#/nyx_cremoso_mate_suave-abu_dhabi,PINTALABIOS,OTOÑO,PRIMOR
0,Labial Líquido Shimmer Bomb Gloss,5.99,https://www.primor.eu/revolution/81092-labial-liquido-matte-bomb.html#/revolution_shimmer_bomb-starlight,PINTALABIOS,INVIERNO,PRIMOR
1,Labial Líquido Shimmer Bomb Gloss,5.99,https://www.primor.eu/revolution/81092-labial-liquido-matte-bomb.html#/revolution_shimmer_bomb-glimmer,PINTALABIOS,INVIERNO,PRIMOR
2,Labial Líquido Shimmer Bomb Gloss,5.99,https://www.primor.eu/revolution/81092-labial-liquido-matte-bomb.html#/revolution_shimmer_bomb-daydream,PINTALABIOS,INVIERNO,PRIMOR
3,Labial Líquido Shimmer Bomb Gloss,5.99,https://www.primor.eu/revolution/81092-labial-liquido-matte-bomb.html#/revolution_shimmer_bomb-sparkle,PINTALABIOS,INVIERNO,PRIMOR
4,Barra de Labios Soft Glamour Satin Kiss,5.99,https://www.primor.eu/revolution/77998-barra-de-labios-soft-glamour-satin-kiss.html#/satin_kiss_revolution-rose,PINTALABIOS,INVIERNO,PRIMOR
5,Barra de Labios Mattex Cream Lipstick,12.95,https://www.primor.eu/krash-kosmetics/81602-barra-de-labios-mattex-cream-lipstick.html#/krash_mattex_cream_lipstick-exxxpensive,PINTALABIOS,INVIERNO,PRIMOR
6,Barra de Labios Mattex Cream Lipstick,12.95,https://www.primor.eu/krash-kosmetics/81602-barra-de-labios-mattex-cream-lipstick.html#/krash_mattex_cream_lipstick-kings_united,PINTALABIOS,INVIERNO,PRIMOR
7,Barra de Labios Mattex Cream Lipstick,12.95,https://www.primor.eu/krash-kosmetics/81602-barra-de-labios-mattex-cream-lipstick.html#/krash_mattex_cream_lipstick-fck_buddy,PINTALABIOS,INVIERNO,PRIMOR
8,Barra de Labios Mattex Cream Lipstick,12.95,https://www.primor.eu/krash-kosmetics/81602-barra-de-labios-mattex-cream-lipstick.html#/krash_mattex_cream_lipstick-queens_united,PINTALABIOS,INVIERNO,PRIMOR
9,Barra de Labios Mattex Cream Lipstick,12.95,https://www.primor.eu/krash-kosmetics/81602-barra-de-labios-mattex-cream-lipstick.html#/krash_mattex_cream_lipstick-fcking_basic,PINTALABIOS,INVIERNO,PRIMOR
10,Barra de Labios Mattex Cream Lipstick,12.95,https://www.primor.eu/krash-kosmetics/81602-barra-de-labios-mattex-cream-lipstick.html#/krash_mattex_cream_lipstick-bad_bitch_sht,PINTALABIOS,INVIERNO,PRIMOR
11,Barra de Labios Mattex Cream Lipstick,12.95,https://www.primor.eu/krash-kosmetics/81602-barra-de-labios-mattex-cream-lipstick.html#/krash_mattex_cream_lipstick-nasty_girl,PINTALABIOS,INVIERNO,PRIMOR
12,Barra de Labios Mattex Cream Lipstick,12.95,https://www.primor.eu/krash-kosmetics/81602-barra-de-labios-mattex-cream-lipstick.html#/krash_mattex_cream_lipstick-feminine_boy,PINTALABIOS,INVIERNO,PRIMOR
13,Barra de Labios Soft Glamour Satin Kiss,5.99,https://www.primor.eu/revolution/77998-barra-de-labios-soft-glamour-satin-kiss.html#/satin_kiss_revolution-white_wedding,PINTALABIOS,INVIERNO,PRIMOR
14,Barra de Labios Soft Glamour Satin Kiss,5.99,https://www.primor.eu/revolution/77998-barra-de-labios-soft-glamour-satin-kiss.html#/satin_kiss_revolution-chauffeur,PINTALABIOS,INVIERNO,PRIMOR
15,Friends X Revolution Barra de labios Satin Kiss,6.99,https://www.primor.eu/revolution/67119-friends-x-revolution-barra-de-labios-satin-kiss.html#/friends_x_revolution_labiales-barra_labios_phoebe,PINTALABIOS,INVIERNO,PRIMOR
16,Labial Líquido Matte Bomb,6.99,https://www.primor.eu/revolution/81090-labial-liquido-matte-bomb.html#/revolution_matte_bomb-nude_magnet,PINTALABIOS,INVIERNO,PRIMOR
17,Labial Líquido Matte Bomb,6.99,https://www.primor.eu/revolution/81090-labial-liquido-matte-bomb.html#/revolution_matte_bomb-clueless_fuchsia,PINTALABIOS,INVIERNO,PRIMOR
18,Labial Líquido Matte Bomb,6.99,https://www.primor.eu/revolution/81090-labial-liquido-matte-bomb.html#/revolution_matte_bomb-fancy_pink,PINTALABIOS,INVIERNO,PRIMOR
19,Labial Líquido Matte Bomb,6.99,https://www.primor.eu/revolution/81090-labial-liquido-matte-bomb.html#/revolution_matte_bomb-nude_allure,PINTALABIOS,INVIERNO,PRIMOR
20,Revolution x Bratz Lip Crayon,7.99,https://www.primor.eu/revolution/73898-revolution-x-bratz-lip-crayon.html#/revolution_x_bratz_lip_crayon-yasmin,PINTALABIOS,INVIERNO,PRIMOR
21,Revolution x Bratz Lip Crayon,7.99,https://www.primor.eu/revolution/73898-revolution-x-bratz-lip-crayon.html#/revolution_x_bratz_lip_crayon-jade,PINTALABIOS,INVIERNO,PRIMOR
22,Barra de Labios Satin Kiss,5.99,https://www.primor.eu/revolution/81085-barra-de-labios-satin-kiss.html#/revolution_satin_kiss-rosa,PINTALABIOS,INVIERNO,PRIMOR
23,DC Mad Love Lipstick Barra de Labios,6.99,https://www.primor.eu/revolution/80496-dc-mad-lovelipstick.html#/dc_mad_love_lipstick-rojo_apagado,PINTALABIOS,INVIERNO,PRIMOR
24,Thisiseverything Aceite Labial,6.9,https://www.primor.eu/nyx-professional-makeup/56915-thisiseverything-aceite-labial.html#/nyx_thisiseverything-sheer,PINTALABIOS,INVIERNO,PRIMOR
25,Powder Puff Lippie Lip Cream Labial,9.5,https://www.primor.eu/nyx-professional-makeup/56894-powder-puff-lippie-lip-cream-labial.html#/nyx_powder_puff_lippie_lip_cream_labial-crushing_hard,PINTALABIOS,INVIERNO,PRIMOR
26,Powder Puff Lippie Lip Cream Labial,9.5,https://www.primor.eu/nyx-professional-makeup/56894-powder-puff-lippie-lip-cream-labial.html#/nyx_powder_puff_lippie_lip_cream_labial-teacher_s_pet,PINTALABIOS,INVIERNO,PRIMOR
27,Powder Puff Lippie Lip Cream Labial,9.5,https://www.primor.eu/nyx-professional-makeup/56894-powder-puff-lippie-lip-cream-labial.html#/nyx_powder_puff_lippie_lip_cream_labial-squad_goal,PINTALABIOS,INVIERNO,PRIMOR
28,Powder Puff Lippie Lip Cream Labial,9.5,https://www.primor.eu/nyx-professional-makeup/56894-powder-puff-lippie-lip-cream-labial.html#/nyx_powder_puff_lippie_lip_cream_labial-prank_call,PINTALABIOS,INVIERNO,PRIMOR
29,Powder Puff Lippie Lip Cream Labial,9.5,https://www.primor.eu/nyx-professional-makeup/56894-powder-puff-lippie-lip-cream-labial.html#/nyx_powder_puff_lippie_lip_cream_labial-moody,PINTALABIOS,INVIERNO,PRIMOR
30,Barra de Labios VIP Audacious Lipstick,32.0,https://www.primor.eu/nars/77890-barra-de-labios-vip-audacious-lipstick.html#/nars_barra_de_labios_vip_audacious_lipstick-rita,PINTALABIOS,INVIERNO,PRIMOR
31,Barra de Labios VIP Audacious Lipstick,32.0,https://www.primor.eu/nars/77890-barra-de-labios-vip-audacious-lipstick.html#/nars_barra_de_labios_vip_audacious_lipstick-mona,PINTALABIOS,INVIERNO,PRIMOR
32,Barra de Labios VIP Audacious Lipstick,32.0,https://www.primor.eu/nars/77890-barra-de-labios-vip-audacious-lipstick.html#/nars_barra_de_labios_vip_audacious_lipstick-anita,PINTALABIOS,INVIERNO,PRIMOR
33,Barra de Labios VIP Audacious Lipstick,32.0,https://www.primor.eu/nars/77890-barra-de-labios-vip-audacious-lipstick.html#/nars_barra_de_labios_vip_audacious_lipstick-audrey,PINTALABIOS,INVIERNO,PRIMOR
34,Holiday Collection Tonos Icónicos Audacious Barra de Labios,32.0,https://www.primor.eu/nars/88137-holiday-collection-tonos-iconicos-audacious-barra-de-labios.html#/tono-ava,PINTALABIOS,INVIERNO,PRIMOR
35,PowerMatte Lipstick,30.5,https://www.primor.eu/nars/86838-powermatte-lipstick.html#/tono-night_moves,PINTALABIOS,INVIERNO,PRIMOR
36,PowerMatte Lipstick,30.5,https://www.primor.eu/nars/86838-powermatte-lipstick.html#/tono-highway_to_hell,PINTALABIOS,INVIERNO,PRIMOR
37,PowerMatte Lipstick,30.5,https://www.primor.eu/nars/86838-powermatte-lipstick.html#/tono-mogador,PINTALABIOS,INVIERNO,PRIMOR
38,PowerMatte Lipstick,30.5,https://www.primor.eu/nars/86838-powermatte-lipstick.html#/tono-too_hot_to_hold,PINTALABIOS,INVIERNO,PRIMOR
39,PowerMatte Lipstick,30.5,https://www.primor.eu/nars/86838-powermatte-lipstick.html#/tono-dragon_girl,PINTALABIOS,INVIERNO,PRIMOR
40,PowerMatte Lipstick,30.5,https://www.primor.eu/nars/86838-powermatte-lipstick.html#/tono-thunder_kiss,PINTALABIOS,INVIERNO,PRIMOR
41,PowerMatte Lipstick,30.5,https://www.primor.eu/nars/86838-powermatte-lipstick.html#/tono-american_woman,PINTALABIOS,INVIERNO,PRIMOR
42,PowerMatte Lipstick,30.5,https://www.primor.eu/nars/86838-powermatte-lipstick.html#/tono-tease_me,PINTALABIOS,INVIERNO,PRIMOR
43,PowerMatte Lipstick,30.5,https://www.primor.eu/nars/86838-powermatte-lipstick.html#/tono-no_angel,PINTALABIOS,INVIERNO,PRIMOR
44,Explicit Color Lip Duo,29.0,https://www.primor.eu/nars/74329-explicit-color-lip-duo.html#/nars_labios-sex_machine,PINTALABIOS,INVIERNO,PRIMOR
45,Barra de Labios,28.0,https://www.primor.eu/nars/72613-barra-de-labios.html#/nars_barra_de_labios-tonka,PINTALABIOS,INVIERNO,PRIMOR
46,Barra de Labios,28.0,https://www.primor.eu/nars/72613-barra-de-labios.html#/nars_barra_de_labios-erotic_adventure,PINTALABIOS,INVIERNO,PRIMOR
47,Undressed Lip Duo,27.0,https://www.primor.eu/nars/74341-undressed-lip-duo.html#/nars_labios-bahama,PINTALABIOS,INVIERNO,PRIMOR
48,Barra de Labios VIP Audacious Lipstick,32.0,https://www.primor.eu/nars/77890-barra-de-labios-vip-audacious-lipstick.html#/nars_barra_de_labios_vip_audacious_lipstick-barbara,PINTALABIOS,INVIERNO,PRIMOR
49,PowerMatte Lipstick,30.5,https://www.primor.eu/nars/86838-powermatte-lipstick.html#/tono-killer_queen,PINTALABIOS,INVIERNO,PRIMOR
50,Undressed Lip Duo,29.0,https://www.primor.eu/nars/74341-undressed-lip-duo.html#/nars_labios-walkyrie,PINTALABIOS,INVIERNO,PRIMOR
51,Explicit Color Lip Duo,29.0,https://www.primor.eu/nars/74329-explicit-color-lip-duo.html#/nars_labios-intriguing,PINTALABIOS,INVIERNO,PRIMOR
52,Barra de Labios,28.0,https://www.primor.eu/nars/72613-barra-de-labios.html#/nars_barra_de_labios-tolede,PINTALABIOS,INVIERNO,PRIMOR
53,Barra de Labios,28.0,https://www.primor.eu/nars/72613-barra-de-labios.html#/nars_barra_de_labios-sexual_healing,PINTALABIOS,INVIERNO,PRIMOR
54,Barra de Labios,28.0,https://www.primor.eu/nars/72613-barra-de-labios.html#/nars_barra_de_labios-ravishing_red,PINTALABIOS,INVIERNO,PRIMOR
55,Barra de Labios,28.0,https://www.primor.eu/nars/72613-barra-de-labios.html#/nars_barra_de_labios-pour_toujours,PINTALABIOS,INVIERNO,PRIMOR
56,Barra de Labios,28.0,https://www.primor.eu/nars/72613-barra-de-labios.html#/nars_barra_de_labios-orgasm,PINTALABIOS,INVIERNO,PRIMOR
57,Barra de Labios,28.0,https://www.primor.eu/nars/72613-barra-de-labios.html#/nars_barra_de_labios-niagara,PINTALABIOS,INVIERNO,PRIMOR
58,Barra de Labios,28.0,https://www.primor.eu/nars/72613-barra-de-labios.html#/nars_barra_de_labios-lovin_lips,PINTALABIOS,INVIERNO,PRIMOR
59,Barra de Labios,28.0,https://www.primor.eu/nars/72613-barra-de-labios.html#/nars_barra_de_labios-little_princess,PINTALABIOS,INVIERNO,PRIMOR
0,Velvet Matte Liptint Labial Líquido,3.99,https://www.primor.eu/viva-la-diva/71313-velvet-matte-liptint-barra-de-labios-liquida.html#/viva_la_diva_velvet_matte_liptint-orange,PINTALABIOS,PRIMAVERA,PRIMOR
1,Velvet Matte Liptint Labial Líquido,3.99,https://www.primor.eu/viva-la-diva/71313-velvet-matte-liptint-barra-de-labios-liquida.html#/viva_la_diva_velvet_matte_liptint-macarone,PINTALABIOS,PRIMAVERA,PRIMOR
2,Velvet Matte Liptint Labial Líquido,3.99,https://www.primor.eu/viva-la-diva/71313-velvet-matte-liptint-barra-de-labios-liquida.html#/viva_la_diva_velvet_matte_liptint-liquorice,PINTALABIOS,PRIMAVERA,PRIMOR
3,Velvet Matte Liptint Labial Líquido,3.99,https://www.primor.eu/viva-la-diva/71313-velvet-matte-liptint-barra-de-labios-liquida.html#/viva_la_diva_velvet_matte_liptint-caramel,PINTALABIOS,PRIMAVERA,PRIMOR
4,Velvet Matte Liptint Labial Líquido,3.99,https://www.primor.eu/viva-la-diva/71313-velvet-matte-liptint-barra-de-labios-liquida.html#/viva_la_diva_velvet_matte_liptint-strawberry,PINTALABIOS,PRIMAVERA,PRIMOR
5,Velvet Matte Liptint Labial Líquido,3.99,https://www.primor.eu/viva-la-diva/71313-velvet-matte-liptint-barra-de-labios-liquida.html#/viva_la_diva_velvet_matte_liptint-raspberry,PINTALABIOS,PRIMAVERA,PRIMOR
6,Velvet Matte Liptint Labial Líquido,3.99,https://www.primor.eu/viva-la-diva/71313-velvet-matte-liptint-barra-de-labios-liquida.html#/viva_la_diva_velvet_matte_liptint-grape,PINTALABIOS,PRIMAVERA,PRIMOR
7,Velvet Matte Liptint Labial Líquido,3.99,https://www.primor.eu/viva-la-diva/71313-velvet-matte-liptint-barra-de-labios-liquida.html#/viva_la_diva_velvet_matte_liptint-cotton_candy,PINTALABIOS,PRIMAVERA,PRIMOR
8,Velvet Matte Liptint Labial Líquido,3.99,https://www.primor.eu/viva-la-diva/71313-velvet-matte-liptint-barra-de-labios-liquida.html#/viva_la_diva_velvet_matte_liptint-cassis,PINTALABIOS,PRIMAVERA,PRIMOR
9,Velvet Matte Liptint Labial Líquido,3.99,https://www.primor.eu/viva-la-diva/71313-velvet-matte-liptint-barra-de-labios-liquida.html#/viva_la_diva_velvet_matte_liptint-blueberry,PINTALABIOS,PRIMAVERA,PRIMOR
